ADAIR,ADAMS,ALLAMAKEE,APPANOOSE,AUDUBON,BENTON,BLACK HAWK,BOONE,BREMER,BUCHANAN,BUENA VISTA,BUTLER,CALHOUN,CARROLL,CASS,CEDAR,CERRO GORDO,CHEROKEE,CHICKASAW,CLARKE,CLAY,CLAYTON,CLINTON,CRAWFORD,DALLAS,DAVIS,DECATUR,DELAWARE,DES MOINES,DICKINSON,DUBUQUE,EL PASO,EMMET,FAYETTE,FLOYD,FRANKLIN,FREMONT,GREENE,GRUNDY,GUTHRIE,HAMILTON,HANCOCK,HARDIN,HARRISON,HENRY,HOWARD,HUMBOLDT,IDA,IOWA,JACKSON,JASPER,JEFFERSON,JOHNSON,JONES,KEOKUK,KOSSUTH,LEE,LINN,LOUISA,LUCAS,LYON,MADISON,MAHASKA,MARION,MARSHALL,MILLS,MITCHELL,MONONA,MONROE,MONTGOMERY,MUSCATINE,O'BRIEN,OSCEOLA,PAGE,PALO ALTO,PLYMOUTH,POCAHONTAS,POLK,POTTAWATTAMIE,POWESHIEK,RINGGOLD,SAC,SCOTT,SHELBY,SIOUX,STORY,TAMA,TAYLOR,UNION,VAN BUREN,WAPELLO,WARREN,WASHINGTON,WAYNE,WEBSTER,WINNEBAGO,WINNESHIEK,WOODBURY,WORTH,WRIGHT,m_sin,m_cos,t
39658.34,19725.46,90563.82,94936.83,20125.47,111320.23,1794502.6,172092.52,182624.19,106474.99,238370.05,50761.14,56583.34,233298.4,134784.0,113481.45,694522.56,92331.81,55327.65,87844.56,191642.36,73625.7,981738.7,161266.88,1190273.2,16534.12,19935.1,108293.36,367975.38,577033.8,983360.4,32.14,74748.8,143293.72,116332.1,70391.25,12512.04,62843.06,40040.99,53906.56,100975.93,50535.88,225631.11,61131.38,133509.38,125529.46,83008.6,59505.03,131810.25,164592.14,233809.27,107378.94,2074934.8,154301.2,29743.47,143362.62,314698.03,3191801.8,17867.12,53722.2,89759.59,113388.39,152665.88,269862.47,373354.75,68018.99,78585.42,61460.62,51121.34,73346.62,447176.5,129393.42,29975.85,116901.15,78376.95,177334.83,38110.74,8372488.0,1212581.5,192792.48,19925.14,94154.32,2357323.0,75312.16,230511.03,992001.4,73465.13,13601.08,114035.68,15955.27,277659.94,330553.44,185250.44,17735.09,403451.53,76514.32,163850.27,1157693.4,48729.1,69130.91,0.5,-0.8660254,124
41128.07,17457.32,91019.24,100970.76,22788.07,103546.01,2138034.2,182418.45,240732.97,130786.47,174189.66,35745.67,53660.5,454831.25,103794.29,79711.55,917827.56,69640.85,46667.17,86270.13,206291.98,79871.6,946730.25,155253.06,1028195.75,11061.28,22116.98,135662.39,367468.78,1006941.6,886591.1,32.14,76211.97,160349.6,143791.48,59196.15,19947.74,49116.43,45059.02,65195.7,112709.87,65030.34,193839.48,87604.7,156146.62,101577.88,64789.78,72434.27,139737.23,142982.84,238037.47,133396.14,2156908.8,118151.83,32244.91,238608.42,445884.22,3138894.8,22381.34,57918.18,115142.51,112778.11,196902.86,307613.22,444974.7,78275.28,49191.08,80795.58,30807.74,80073.0,364999.8,144556.23,32109.44,114036.46,91042.26,242625.58,43930.75,8808023.0,1499164.5,176984.06,17507.71,73936.36,2507977.0,87229.03,187215.23,1082532.8,90557.31,15842.28,127731.15,32758.33,336147.12,343578.66,233674.42,18992.96,377595.9,92083.38,146830.1,1421812.1,36277.48,89365.9,1.2246469e-16,-1.0,125
58068.35,24610.1,117516.31,110742.16,22527.63,141424.23,1648196.8,240104.75,198588.38,97846.86,168130.2,47882.28,52492.59,277759.12,189473.67,93716.68,768232.7,83026.66,56928.06,84498.66,172582.86,90848.43,800771.25,131496.48,996451.25,10617.76,16469.52,140987.25,459883.7,693274.2,1037922.44,32.14,57706.58,143242.22,135560.1,43102.54,25065.12,61345.68,24870.03,68696.72,111111.19,51749.65,195138.1,58592.56,121382.0,74735.23,85371.94,86739.4,164273.22,125088.52,246436.52,102851.76,1704243.0,176778.12,25576.54,177546.23,349070.3,2922814.8,29542.48,70230.78,96811.69,97680.38,143484.44,315291.9,344579.06,86683.98,41770.08,54050.9,52838.38,94145.39,325780.72,130078.53,27519.51,152856.6,92634.78,186459.52,52859.34,7788613.0,1183248.1,145063.06,28836.33,77046.82,1846630.1,86324.11,175736.02,780930.1,84582.99,10739.78,146279.95,13625.4,337045.06,358291.78,194692.88,21521.63,404398.7,71261.27,147358.45,1025934.75,33136.72,64237.08,-0.5,-0.8660254,126
40008.23,21514.38,108161.15,71042.49,26549.46,139473.88,1993080.9,218880.16,195680.4,149941.72,260136.77,46955.26,55405.66,338033.9,121440.37,108264.96,660277.5,101040.63,58880.54,110588.59,205734.2,97143.9,1055137.0,170847.4,1432622.9,6751.67,12797.14,152993.9,375333.88,871011.0,1218723.5,32.14,69723.27,179870.55,147568.48,73467.75,14941.54,68465.95,39907.6,56202.0,100210.55,59514.94,227531.45,86506.06,162822.7,122904.15,83411.76,74298.66,166277.19,157697.02,237271.66,135263.52,2619969.0,149360.66,35464.42,196204.73,456023.97,3360066.2,25476.56,64347.34,117781.0,113069.72,187121.05,322702.34,406549.6,66060.19,64454.43,88134.17,32252.09,69612.17,424777.03,137990.06,40081.4,111097.4,123687.73,207913.58,38445.49,9527238.0,1383897.9,208603.45,17774.57,89753.0,2809915.5,107669.2,217643.56,1350689.0,120049.15,12984.27,114019.94,26508.42,328491.16,402652.5,245891.11,20184.84,375689.06,92679.42,150875.34,1346003.6,52774.87,81479.91,-0.8660254,-0.5,127
57269.61,26629.34,104884.54,121401.47,18128.28,172840.23,2093501.2,256670.23,200409.9,121884.46,159751.95,31573.8,41122.76,248770.19,151175.77,72513.23,829817.06,73668.02,39588.58,65110.56,167093.92,84217.44,910661.25,143189.73,1143116.5,15543.9,25597.94,117462.31,431698.62,405853.06,1028215.25,32.14,74138.56,130981.93,130518.67,58944.41,25841.7,57992.24,36946.73,64317.36,118040.05,48412.21,174745.27,72589.81,145153.23,86362.01,105865.5,59702.0,152243.53,115373.35,197994.36,132901.17,2118617.8,152368.92,26594.6,165471.6,370559.53,3216104.8,33667.1,73652.96,85186.82,87787.15,173516.31,270791.94,326068.8,72334.9,43106.93,59081.93,46270.37,100225.01,333662.78,143198.64,32112.68,142033.23,68889.13,183669.1,38536.17,8508358.0,1147894.8,166115.05,18372.51,59171.51,2004679.1,99730.71,196235.64,1145248.9,74525.51,13384.33,126407.49,29484.96,349601.62,394150.16,232317.77,30743.64,456490.22,78613.2,169922.69,1278054.6,37436.54,69959.67,-1.0,-1.8369701e-16,128
45414.69,17235.66,86532.82,71647.35,23999.57,108991.16,2053196.0,180985.95,233161.2,106190.62,214242.88,48593.5,44745.09,194214.52,121787.36,108398.2,691440.94,90255.4,41467.64,90123.34,194737.1,64331.44,950575.4,124266.69,1425755.6,13308.8,14533.61,91225.75,361933.0,307302.16,1187667.8,32.14,58856.37,136650.36,128470.66,53221.48,18852.09,73508.09,43994.22,56547.33,88295.77,56143.29,195570.02,65610.42,136400.66,80418.75,121456.12,82134.03,123598.92,144150.05,285641.88,122729.28,2384470.2,126305.12,24772.03,179851.98,356152.94,3403288.0,18322.48,54488.61,84706.04,106680.65,146009.42,296301.7,372630.1,58216.05,52821.62,59548.19,33178.55,90811.73,416089.1,122906.87,18539.81,122298.47,82306.56,164765.02,42271.14,10612082.0,1442329.2,144277.9,21148.87,77328.42,2580720.0,94700.73,176446.12,1242651.9,65782.02,16325.13,99791.8,16014.28,299656.25,395343.16,195965.16,19270.42,378466.88,73119.17,143161.8,1260453.6,55454.08,79999.76,-0.8660254,0.5,129
47333.93,17653.83,92270.97,98121.62,24750.49,130566.05,1814654.8,218289.9,229293.69,171683.73,185100.55,44579.72,43968.54,316029.53,154847.9,86109.72,778785.9,70021.16,75699.84,117109.17,222498.44,81501.85,946345.8,210041.4,1115368.5,6184.64,22527.7,137009.23,397154.16,411673.84,881147.7,32.14,79545.46,174679.03,138343.58,57504.34,13677.88,44871.99,32542.33,52965.61,115838.05,70896.02,209122.34,85556.36,179361.4,106473.73,87058.76,76443.07,137395.8,152488.31,233549.38,141813.45,2348844.5,146062.27,31839.08,225366.6,482861.16,2924432.8,17103.43,63756.68,114932.5,125661.34,196385.19,290631.66,436459.53,67049.57,31191.09,81147.2,67304.99,79851.41,350415.7,147231.48,35329.09,111322.02,91119.82,260558.92,34600.81,8330993.5,1325462.2,218968.12,20683.23,58525.72,2476799.2,127335.47,299048.66,1102764.4,83420.62,11697.29,138661.44,28791.21,402941.72,460852.56,230397.4,15334.5,410006.4,83393.24,165037.94,1303108.1,28972.7,90431.92,-0.5,0.8660254,130
56578.64,23409.85,90466.46,110971.77,18368.26,136497.7,2217543.8,261064.8,265055.7,156001.31,274326.88,51670.54,42502.87,407384.7,160687.36,108852.72,934722.0,104616.16,63577.96,124359.86,243005.44,84625.73,1022781.44,241751.6,1472090.2,14005.54,30975.49,173323.94,573279.75,402310.6,1186376.8,32.14,79382.99,125468.02,148286.05,52023.79,23865.48,66313.75,43981.43,66261.89,168313.69,53289.61,211578.98,85154.74,178270.56,119759.41,129379.0,76828.61,150740.69,158412.2,239902.83,156648.48,2363930.5,186398.83,33761.19,187613.08,449831.66,3483689.0,36751.41,77371.82,88315.49,114059.32,189854.62,333951.84,498906.56,87513.65,50560.71,61865.98,54001.52,145146.94,439081.47,150675.42,31444.18,166529.44,99212.46,255066.02,40546.27,10214670.0,1607909.0,195593.69,26446.66,71559.42,2641885.5,131408.83,272949.62,1150862.5,123236.38,20302.7,173446.02,17532.69,494123.34,440783.44,255467.8,22920.52,446906.47,65683.89,214492.39,1429119.4,38243.21,77940.43,-2.4492937e-16,1.0,131
41562.74,18760.74,90064.57,87626.41,28637.12,137761.81,1700002.8,175302.56,173377.83,124452.48,204085.94,43511.02,49102.15,226606.4,137150.72,78756.97,551161.8,94494.42,61287.92,77428.23,140865.48,57139.09,874977.6,132179.83,1023420.94,7354.91,19964.64,111362.79,305913.44,415837.9,883353.7,32.14,59033.72,148817.55,129481.91,55518.45,13890.75,68067.0,37788.32,47961.87,88142.25,44284.51,187659.6,72328.22,127455.32,95151.52,60865.01,79786.92,120074.64,118243.31,174286.36,103062.67,2007412.8,126102.74,29981.11,136228.12,310152.66,2836793.8,16856.21,68675.61,92655.25,111587.02,131850.98,231209.22,395655.5,75582.94,48835.14,77345.43,34228.13,76394.79,355828.38,138896.25,37121.43,126280.76,80092.33,209895.8,36047.39,7433421.5,1149338.8,161783.1,16971.22,84121.31,2086231.1,77532.54,192648.4,734094.4,88050.05,12903.87,111901.99,21255.07,284196.78,334529.16,174425.95,30844.5,336797.0,70043.25,200499.06,1107406.6,48242.21,90749.61,0.5,0.8660254,132
37244.56,15717.95,73564.67,65867.49,20667.61,125117.98,1749659.8,173995.73,200335.88,102408.91,178152.17,31325.17,42427.43,191526.64,129066.59,81552.4,582589.56,96595.72,44530.71,71043.75,181172.64,55836.83,843712.3,103588.12,918177.0,11803.94,17644.24,104005.71,351539.0,317235.1,907701.56,32.14,60736.94,135936.48,113661.21,42851.42,12885.79,50680.78,29911.52,41406.56,56999.22,45981.03,156701.75,55701.04,120982.82,87188.05,86551.99,67834.35,97032.24,109226.05,207955.02,108825.43,1874274.5,113443.75,24780.85,140501.55,331621.5,2727407.5,16799.76,48619.4,81102.47,94830.76,143427.55,215223.12,414559.6,53564.55,38682.64,52462.35,39768.72,72597.77,332159.78,135140.92,18155.03,112625.03,90691.13,182976.06,29571.36,7705743.0,1206004.9,150809.66,18466.91,54073.25,2057331.1,79792.17,198225.69,929617.2,62427.0,8396.87,100814.33,20401.6,301795.3,319490.2,199124.05,30232.23,370877.2,85127.17,138932.0,1076663.6,35624.09,65116.72,0.8660254,0.5,133
46629.04,24798.77,97495.64,89872.77,17451.78,134100.3,1966688.6,221564.52,173737.94,110838.7,183148.36,33633.61,38171.16,236905.55,115810.1,72203.48,837656.7,66623.28,56361.63,88864.49,185386.64,71224.11,972178.7,90562.91,1005871.3,12059.96,21106.38,110462.67,522834.97,396902.5,1090186.6,32.14,60947.09,106893.69,111883.89,44599.73,15868.26,71111.55,35043.32,41341.16,116178.88,60635.91,167313.94,59951.74,145049.25,63184.04,96671.75,54941.86,130651.38,119812.04,223003.64,117047.11,1838414.6,145730.08,32935.0,175403.53,474453.34,3114801.2,27638.78,68042.53,86869.39,76233.85,200216.2,309336.34,338856.72,77617.34,38427.75,62802.82,46559.83,94597.14,330005.78,120756.83,32013.23,132383.22,87287.97,182467.98,40786.78,8628026.0,1497622.2,166689.56,17069.38,61464.64,2114227.0,92274.72,217188.73,1172871.2,66289.29,15677.54,118600.82,19918.96,404396.88,349842.94,208357.06,20673.82,466174.1,84304.65,148579.3,1302252.2,42441.16,88247.52,1.0,6.123234e-17,134
47993.68,17840.72,84821.22,70085.58,18236.35,127388.86,1693826.4,192782.05,165404.11,121141.13,159620.55,36996.45,34350.37,231637.72,115243.39,75739.72,609197.56,62519.93,46022.37,102328.03,175397.39,57977.42,843217.75,119461.94,935246.75,11070.93,17944.97,96629.49,358282.8,319632.16,904214.7,32.14,56823.04,111240.27,162989.08,43626.11,15451.07,39502.61,27135.72,54205.18,74623.6,43490.37,181328.94,62383.11,115369.75,72381.01,63503.57,58927.87,101671.15,107851.1,219017.69,96677.39,2103716.8,145188.5,27904.22,138208.62,327347.78,2949630.0,18831.33,50086.7,92814.17,91373.46,138429.19,284754.3,376113.97,52065.93,35501.08,54247.86,36048.07,72771.85,345286.47,108918.48,24955.44,104433.98,69009.9,154947.11,29987.85,7975022.0,1314812.1,137638.11,22128.43,56647.16,2026994.2,78722.43,173326.73,961733.25,69419.54,13186.46,100068.68,16749.23,277091.94,304929.22,164249.75,44321.18,332456.3,63013.26,154232.66,1096117.1,38567.07,64890.2,0.8660254,-0.5,135
37299.76,18788.75,86052.29,111331.0,23573.55,129955.42,1947451.0,236344.55,227997.44,138899.06,246830.67,45759.46,59125.33,340057.34,156427.12,126914.21,764273.7,93850.74,64986.01,105268.8,170862.84,97537.63,1052519.6,191420.48,1254575.0,9582.78,27631.71,121179.9,386206.84,602897.2,1068964.2,32.14,83343.34,168035.0,174611.34,60614.39,25086.62,73907.27,43372.98,53929.74,114382.47,56699.42,258300.33,88893.0,151004.3,103573.89,79766.6,89343.35,158157.27,148844.12,250613.5,105136.39,2266077.0,145010.9,37982.42,166293.52,326385.0,3444517.0,25912.61,94283.47,104248.93,101782.52,212660.27,286345.0,496273.3,74301.23,63173.71,79502.59,50275.91,82548.55,419415.47,159514.1,33543.01,126280.46,75552.3,212748.05,43608.38,9238773.0,1233010.6,239838.88,15953.32,106141.04,2654475.2,109292.62,271042.72,1214258.6,96012.43,11142.1,165215.7,34615.95,356818.28,373422.66,179667.58,23042.79,374222.38,69279.84,166930.0,1262417.9,46871.17,82172.17,0.5,-0.8660254,136
54952.02,31527.81,135529.48,118893.67,21920.32,166572.72,2096857.4,227687.88,248437.92,145511.92,177293.98,51431.98,55065.83,231219.98,147441.23,88590.78,952717.94,90740.44,49670.51,92952.59,213962.16,115224.69,1122864.0,140270.47,1226528.9,7404.95,26908.02,117489.89,435992.6,1116825.5,1086734.9,32.14,77348.27,138398.28,119443.68,61117.69,20611.6,46070.91,37804.41,72776.62,111794.95,64383.85,220004.05,72256.36,141333.44,85041.17,88507.43,68211.61,159858.1,132135.08,297365.66,143790.23,2216990.0,175456.12,27823.79,246197.86,500532.38,3483368.5,26668.25,87411.05,97816.37,120192.32,146815.98,285176.97,455325.7,94722.48,44188.42,67092.48,53154.62,99067.13,371878.0,138064.98,30882.62,177333.23,108774.44,184857.52,37291.36,9464742.0,1622897.2,180630.1,29279.89,80847.53,2465486.8,95598.42,212766.34,901385.4,71127.79,18531.02,158196.2,24736.42,410913.25,467280.66,239055.55,23475.84,427273.75,109569.45,192437.83,1616979.5,41889.77,109189.29,1.2246469e-16,-1.0,137
